date,day,nominations_close,options,scratchings_close,status,time_slot,track,url
04/12/2020,Friday,08/12/2020 09:30:00 AM,,04/12/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398303
05/12/2020,Saturday,02/12/2020 10:30:00 AM,,05/12/2020 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/559398304
05/12/2020,Saturday,02/12/2020 10:00:00 AM,,05/12/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398371
05/12/2020,Saturday,02/12/2020 09:30:00 AM,,04/12/2020 04:00:00 PM,Results Finalised,Morning,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/603508131
06/12/2020,Sunday,02/12/2020 11:00:00 AM,,06/12/2020 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398305
06/12/2020,Sunday,03/12/2020 09:00:00 AM,,05/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398306
06/12/2020,Sunday,09/12/2020 11:00:00 AM,,06/12/2020 08:30:00 AM,Results Finalised,Twilight,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/559398307
07/12/2020,Monday,04/12/2020 09:00:00 AM,,07/12/2020 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/603508132
07/12/2020,Monday,03/12/2020 10:30:00 AM,,07/12/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/611208978
08/12/2020,Tuesday,04/12/2020 10:00:00 AM,,08/12/2020 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/559398311
08/12/2020,Tuesday,04/12/2020 11:00:00 AM,,08/12/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/559398312
08/12/2020,Tuesday,04/12/2020 10:00:00 AM,,08/12/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/611543146
08/12/2020,Tuesday,04/12/2020 09:30:00 AM,,07/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/611576712
09/12/2020,Wednesday,07/12/2020 09:30:00 AM,,09/12/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398315
09/12/2020,Wednesday,11/12/2020 11:30:00 AM,,09/12/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/604003600
09/12/2020,Wednesday,07/12/2020 09:00:00 AM,,08/12/2020 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/604003602
10/12/2020,Thursday,07/12/2020 11:30:00 AM,,10/12/2020 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/559398319
10/12/2020,Thursday,14/12/2020 11:30:00 AM,,10/12/2020 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/559398320
10/12/2020,Thursday,14/12/2020 10:30:00 AM,,09/12/2020 04:00:00 PM,Results Finalised,Day,Horsham,https://fasttrack.grv.org.au/Meeting/Details/603508110
10/12/2020,Thursday,07/12/2020 11:00:00 AM,,10/12/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/603508140
11/12/2020,Friday,08/12/2020 10:00:00 AM,,11/12/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/559398322
11/12/2020,Friday,09/12/2020 09:00:00 AM,,10/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398323
11/12/2020,Friday,08/12/2020 09:30:00 AM,,11/12/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/603508129
11/12/2020,Friday,08/12/2020 10:00:00 AM,,11/12/2020 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/603508135
09/11/2020,Monday,05/11/2020 11:00:00 AM,,09/11/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398197
09/11/2020,Monday,06/11/2020 08:00:00 AM,,08/11/2020 04:00:00 PM,Results Finalised,Day,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/559398199
09/11/2020,Monday,06/11/2020 09:00:00 AM,,09/11/2020 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/594966559
09/11/2020,Monday,05/11/2020 10:30:00 AM,,09/11/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/595411461
10/11/2020,Tuesday,06/11/2020 01:30:00 PM,,10/11/2020 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/559398200
10/11/2020,Tuesday,06/11/2020 11:00:00 AM,,10/11/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/559398201
10/11/2020,Tuesday,06/11/2020 12:30:00 PM,,09/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/595411452
10/11/2020,Tuesday,06/11/2020 02:30:00 PM,,10/11/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/595415956
11/11/2020,Wednesday,09/11/2020 02:00:00 PM,,10/11/2020 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/559398202
11/11/2020,Wednesday,09/11/2020 08:00:00 AM,,11/11/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398203
11/11/2020,Wednesday,09/11/2020 01:00:00 PM,,11/11/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398204
11/11/2020,Wednesday,09/11/2020 09:30:00 AM,,11/11/2020 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/559398205
12/11/2020,Thursday,09/11/2020 11:30:00 AM,,12/11/2020 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/559398208
12/11/2020,Thursday,10/11/2020 01:00:00 PM,,12/11/2020 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/559398209
12/11/2020,Thursday,10/11/2020 08:00:00 AM,,12/11/2020 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398210
12/11/2020,Thursday,09/11/2020 01:30:00 PM,,11/11/2020 04:00:00 PM,Results Finalised,Day,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/601917437
13/11/2020,Friday,10/11/2020 10:00:00 AM,,13/11/2020 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/559398211
13/11/2020,Friday,11/11/2020 01:00:00 PM,,12/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398212
13/11/2020,Friday,10/11/2020 09:30:00 AM,,13/11/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398213
13/11/2020,Friday,10/11/2020 10:30:00 AM,,13/11/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/601917436
14/11/2020,Saturday,11/11/2020 10:30:00 AM,,14/11/2020 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/559398214
14/11/2020,Saturday,11/11/2020 10:00:00 AM,,14/11/2020 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/595411457
14/11/2020,Saturday,11/11/2020 09:30:00 AM,,13/11/2020 04:00:00 PM,Results Finalised,Morning,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/595411467
15/11/2020,Sunday,12/11/2020 08:00:00 AM,,15/11/2020 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398215
15/11/2020,Sunday,12/11/2020 09:30:00 AM,,15/11/2020 08:30:00 AM,Results Finalised,Twilight,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/559398216
15/11/2020,Sunday,12/11/2020 09:00:00 AM,,14/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398266
16/11/2020,Monday,13/11/2020 09:00:00 AM,,16/11/2020 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/594966060
16/11/2020,Monday,12/11/2020 01:30:00 PM,,16/11/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/599574757
16/11/2020,Monday,13/11/2020 12:00:00 PM,,16/11/2020 08:30:00 AM,Results Finalised,Twilight,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/603623840
16/11/2020,Monday,12/11/2020 10:00:00 AM,,15/11/2020 04:00:00 PM,Results Finalised,Day,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/603623842
01/12/2020,Tuesday,27/11/2020 10:00:00 AM,,01/12/2020 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/559398290
01/12/2020,Tuesday,27/11/2020 11:00:00 AM,,01/12/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/559398291
01/12/2020,Tuesday,27/11/2020 09:30:00 AM,,30/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/603508107
01/12/2020,Tuesday,27/11/2020 10:00:00 AM,,01/12/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/603509612
02/12/2020,Wednesday,30/11/2020 09:30:00 AM,,02/12/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398294
02/12/2020,Wednesday,30/11/2020 09:30:00 AM,,02/12/2020 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/603971033
02/12/2020,Wednesday,04/12/2020 11:30:00 AM,,02/12/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/603971034
02/12/2020,Wednesday,30/11/2020 09:00:00 AM,,01/12/2020 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/603971035
03/12/2020,Thursday,07/12/2020 11:30:00 AM,,03/12/2020 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/559398298
25/11/2020,Wednesday,23/11/2020 12:00:00 PM,,25/11/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398242
25/11/2020,Wednesday,23/11/2020 10:00:00 AM,,25/11/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398243
25/11/2020,Wednesday,23/11/2020 01:00:00 PM,,25/11/2020 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/559398244
26/11/2020,Thursday,24/11/2020 09:00:00 AM,,26/11/2020 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/559398247
26/11/2020,Thursday,24/11/2020 09:30:00 AM,,26/11/2020 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398250
26/11/2020,Thursday,24/11/2020 08:00:00 AM,,26/11/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/601917434
26/11/2020,Thursday,24/11/2020 08:00:00 AM,,25/11/2020 04:00:00 PM,Results Finalised,Day,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/601917439
27/11/2020,Friday,25/11/2020 08:00:00 AM,,27/11/2020 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398248
27/11/2020,Friday,25/11/2020 02:00:00 PM,,26/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398249
27/11/2020,Friday,24/11/2020 01:30:00 PM,,27/11/2020 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/559398274
27/11/2020,Friday,24/11/2020 01:00:00 PM,,27/11/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/614985015
28/11/2020,Saturday,25/11/2020 10:30:00 AM,,28/11/2020 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/559398251
28/11/2020,Saturday,25/11/2020 01:00:00 PM,,27/11/2020 04:00:00 PM,Results Finalised,Morning,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/595411468
28/11/2020,Saturday,25/11/2020 10:00:00 AM,,28/11/2020 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/595411469
29/11/2020,Sunday,26/11/2020 08:00:00 AM,,29/11/2020 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398252
29/11/2020,Sunday,27/11/2020 08:00:00 AM,,29/11/2020 08:30:00 AM,Results Finalised,Twilight,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/559398253
29/11/2020,Sunday,26/11/2020 09:00:00 AM,,28/11/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398271
30/11/2020,Monday,26/11/2020 02:00:00 PM,,30/11/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398254
30/11/2020,Monday,27/11/2020 09:00:00 AM,,30/11/2020 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/603615823
30/11/2020,Monday,26/11/2020 10:00:00 AM,,29/11/2020 04:00:00 PM,Results Finalised,Day,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/603623841
30/11/2020,Monday,26/11/2020 01:30:00 PM,,30/11/2020 08:30:00 AM,Results Finalised,Twilight,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/603623845
12/12/2020,Saturday,10/12/2020 08:00:00 AM,,12/12/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398288
12/12/2020,Saturday,09/12/2020 01:30:00 PM,,12/12/2020 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/559398325
12/12/2020,Saturday,09/12/2020 09:30:00 AM,,11/12/2020 04:00:00 PM,Results Finalised,Morning,Geelong,https://fasttrack.grv.org.au/Meeting/Details/603508122
13/12/2020,Sunday,10/12/2020 09:00:00 AM,,12/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398289
13/12/2020,Sunday,09/12/2020 11:00:00 AM,,13/12/2020 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398326
13/12/2020,Sunday,10/12/2020 12:30:00 PM,,13/12/2020 08:30:00 AM,Results Finalised,Twilight,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/559398327
14/12/2020,Monday,10/12/2020 11:00:00 AM,,14/12/2020 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398328
14/12/2020,Monday,11/12/2020 09:00:00 AM,,14/12/2020 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/603508111
14/12/2020,Monday,10/12/2020 10:00:00 AM,,13/12/2020 04:00:00 PM,Results Finalised,Day,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/603508123
14/12/2020,Monday,10/12/2020 02:30:00 PM,,14/12/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/620097219
15/12/2020,Tuesday,11/12/2020 01:00:00 PM,,15/12/2020 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/559398331
15/12/2020,Tuesday,11/12/2020 11:00:00 AM,,15/12/2020 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/559398332
15/12/2020,Tuesday,11/12/2020 09:30:00 AM,,14/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/603508133
16/12/2020,Wednesday,14/12/2020 10:00:00 AM,,16/12/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/559398335
16/12/2020,Wednesday,14/12/2020 08:00:00 AM,,16/12/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/603971041
16/12/2020,Wednesday,14/12/2020 12:00:00 PM,,15/12/2020 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/603971042
16/12/2020,Wednesday,14/12/2020 09:30:00 AM,,16/12/2020 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/603971043
17/12/2020,Thursday,14/12/2020 02:00:00 PM,,17/12/2020 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/559398339
17/12/2020,Thursday,15/12/2020 09:00:00 AM,,17/12/2020 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/559398340
17/12/2020,Thursday,15/12/2020 08:00:00 AM,,17/12/2020 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/603508112
17/12/2020,Thursday,14/12/2020 01:30:00 PM,,16/12/2020 04:00:00 PM,Results Finalised,Day,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/603508124
18/12/2020,Friday,15/12/2020 02:00:00 PM,,18/12/2020 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/559398341
18/12/2020,Friday,16/12/2020 12:00:00 PM,,17/12/2020 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/559398343
18/12/2020,Friday,15/12/2020 12:30:00 PM,,18/12/2020 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/559398344
18/12/2020,Friday,15/12/2020 01:00:00 PM,,18/12/2020 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/603508113
19/12/2020,Saturday,16/12/2020 10:30:00 AM,,19/12/2020 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/559398345
08/02/2021,Monday,05/02/2021 11:30:00 AM,,08/02/2021 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/565943656
08/02/2021,Monday,04/02/2021 01:30:00 PM,,08/02/2021 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/606638405
08/02/2021,Monday,04/02/2021 01:00:00 PM,,07/02/2021 04:00:00 PM,Results Finalised,Day,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/606638416
08/02/2021,Monday,05/02/2021 09:00:00 AM,,08/02/2021 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/606673935
09/02/2021,Tuesday,05/02/2021 01:30:00 PM,,09/02/2021 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/565943659
09/02/2021,Tuesday,05/02/2021 11:00:00 AM,,09/02/2021 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/565943660
09/02/2021,Tuesday,05/02/2021 12:30:00 PM,,08/02/2021 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/606638422
09/02/2021,Tuesday,05/02/2021 01:00:00 PM,,09/02/2021 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/633215404
10/02/2021,Wednesday,08/02/2021 02:00:00 PM,,09/02/2021 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/565943661
10/02/2021,Wednesday,08/02/2021 08:00:00 AM,,10/02/2021 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/565943662
10/02/2021,Wednesday,08/02/2021 10:00:00 AM,,10/02/2021 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/565943663
10/02/2021,Wednesday,08/02/2021 01:00:00 PM,,10/02/2021 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/634488445
11/02/2021,Thursday,08/02/2021 11:30:00 AM,,11/02/2021 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/565943667
11/02/2021,Thursday,09/02/2021 02:00:00 PM,,11/02/2021 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/565943668
11/02/2021,Thursday,09/02/2021 08:00:00 AM,,10/02/2021 04:00:00 PM,Results Finalised,Day,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/606638401
11/02/2021,Thursday,09/02/2021 08:30:00 AM,,11/02/2021 08:30:00 AM,Results Finalised,Twilight,Warragul,https://fasttrack.grv.org.au/Meeting/Details/606638424
12/02/2021,Friday,10/02/2021 12:00:00 PM,,11/02/2021 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/565943671
12/02/2021,Friday,09/02/2021 01:00:00 PM,,12/02/2021 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/606638411
12/02/2021,Friday,10/02/2021 08:00:00 AM,,12/02/2021 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/606638417
12/02/2021,Friday,10/02/2021 08:30:00 AM,,12/02/2021 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/634488446
13/02/2021,Saturday,10/02/2021 01:00:00 PM,,13/02/2021 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/565943673
13/02/2021,Saturday,10/02/2021 01:00:00 PM,,13/02/2021 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/606638418
